,name,region,year,income,population,lifeExpectancy
15,Qatar,Middle East & North Africa,2005,68696.0,863051.0,75.0
16,Qatar,Middle East & North Africa,2006,75078.13,885359.0,75.24
17,Qatar,Middle East & North Africa,2007,76900.53,907229.0,75.46
18,Qatar,Middle East & North Africa,2008,75474.32,928635.0,75.65
0,Saudi Arabia,Middle East & North Africa,1990,23520.95,16060761.0,67.8
1,Saudi Arabia,Middle East & North Africa,1991,25113.59,16305774.0,68.27
2,Saudi Arabia,Middle East & North Africa,1992,24841.62,16945857.0,68.71
3,Saudi Arabia,Middle East & North Africa,1993,23173.54,18056656.0,69.12
4,Saudi Arabia,Middle East & North Africa,1994,22010.66,19108307.0,69.49
5,Saudi Arabia,Middle East & North Africa,1995,21162.71,19966998.0,69.83
6,Saudi Arabia,Middle East & North Africa,1996,20772.36,20625641.0,70.14
7,Saudi Arabia,Middle East & North Africa,1997,20586.69,21229759.0,70.41
8,Saudi Arabia,Middle East & North Africa,1998,20353.7,21842982.0,70.66
9,Saudi Arabia,Middle East & North Africa,1999,19635.3,22483640.0,70.9
10,Saudi Arabia,Middle East & North Africa,2000,20001.87,23153090.0,71.12
11,Saudi Arabia,Middle East & North Africa,2001,19528.5,23832849.0,71.33
12,Saudi Arabia,Middle East & North Africa,2002,19014.54,24501530.0,71.55
13,Saudi Arabia,Middle East & North Africa,2003,19945.47,25156630.0,71.77
14,Saudi Arabia,Middle East & North Africa,2004,20481.98,25795938.0,71.99
15,Saudi Arabia,Middle East & North Africa,2005,21220.0,26417599.0,72.21
16,Saudi Arabia,Middle East & North Africa,2006,21356.15,27019731.0,72.44
17,Saudi Arabia,Middle East & North Africa,2007,21255.6,27601038.0,72.66
18,Saudi Arabia,Middle East & North Africa,2008,21635.15,28161417.0,72.88
0,Tunisia,Middle East & North Africa,1990,4017.22,8207240.0,68.63
1,Tunisia,Middle East & North Africa,1991,4095.28,8364780.0,69.23
2,Tunisia,Middle East & North Africa,1992,4332.72,8523077.0,69.8
3,Tunisia,Middle East & North Africa,1993,4347.77,8680433.0,70.32
4,Tunisia,Middle East & North Africa,1994,4409.94,8831747.0,70.79
5,Tunisia,Middle East & North Africa,1995,4444.95,8972635.0,71.19
6,Tunisia,Middle East & North Africa,1996,4691.19,9105233.0,71.54
7,Tunisia,Middle East & North Africa,1997,4876.8,9231669.0,71.84
8,Tunisia,Middle East & North Africa,1998,5046.68,9349100.0,72.11
9,Tunisia,Middle East & North Africa,1999,5292.3,9458862.0,72.34
10,Tunisia,Middle East & North Africa,2000,5480.32,9563816.0,72.56
11,Tunisia,Middle East & North Africa,2001,5687.24,9667365.0,72.76
12,Tunisia,Middle East & North Africa,2002,5722.9,9770575.0,72.94
13,Tunisia,Middle East & North Africa,2003,5980.59,9873149.0,73.12
14,Tunisia,Middle East & North Africa,2004,6274.88,9974722.0,73.29
15,Tunisia,Middle East & North Africa,2005,6461.0,10074951.0,73.46
16,Tunisia,Middle East & North Africa,2006,6740.19,10175014.0,73.63
17,Tunisia,Middle East & North Africa,2007,7099.69,10276158.0,73.81
18,Tunisia,Middle East & North Africa,2008,7356.75,10378140.0,73.98
0,United Arab Emirates,Middle East & North Africa,1990,32431.23,1950792.0,72.54
1,United Arab Emirates,Middle East & North Africa,1991,30832.82,2001524.0,73.02
2,United Arab Emirates,Middle East & North Africa,1992,30084.24,2048857.0,73.49
3,United Arab Emirates,Middle East & North Africa,1993,28314.81,2093393.0,73.97
4,United Arab Emirates,Middle East & North Africa,1994,29007.14,2135896.0,74.43
5,United Arab Emirates,Middle East & North Africa,1995,29341.65,2176370.0,74.88
6,United Arab Emirates,Middle East & North Africa,1996,29286.31,2215556.0,75.3
7,United Arab Emirates,Middle East & North Africa,1997,29989.45,2254266.0,75.66
8,United Arab Emirates,Middle East & North Africa,1998,28676.19,2292669.0,75.97
9,United Arab Emirates,Middle East & North Africa,1999,28251.7,2330923.0,76.22
10,United Arab Emirates,Middle East & North Africa,2000,30012.32,2369153.0,76.42
11,United Arab Emirates,Middle East & North Africa,2001,29446.26,2407460.0,76.57
12,United Arab Emirates,Middle East & North Africa,2002,28728.96,2445989.0,76.7
13,United Arab Emirates,Middle East & North Africa,2003,30646.11,2484818.0,76.82
14,United Arab Emirates,Middle East & North Africa,2004,32181.94,2523915.0,76.94
15,United Arab Emirates,Middle East & North Africa,2005,33487.0,2563212.0,77.06
16,United Arab Emirates,Middle East & North Africa,2006,35347.29,2602713.0,77.18
17,United Arab Emirates,Middle East & North Africa,2007,35324.66,2642566.0,77.31
18,United Arab Emirates,Middle East & North Africa,2008,34981.22,2682747.0,77.45
0,West Bank and Gaza,Middle East & North Africa,1990,5635.48,1897320.0,68.48
1,West Bank and Gaza,Middle East & North Africa,1991,5821.77,1997073.0,68.99
2,West Bank and Gaza,Middle East & North Africa,1992,6017.65,2104779.0,69.44
3,West Bank and Gaza,Middle East & North Africa,1993,6218.71,2215999.0,69.85
4,West Bank and Gaza,Middle East & North Africa,1994,6431.12,2345625.0,70.21
5,West Bank and Gaza,Middle East & North Africa,1995,6647.75,2501920.0,70.52
6,West Bank and Gaza,Middle East & North Africa,1996,6875.61,2665989.0,70.79
7,West Bank and Gaza,Middle East & North Africa,1997,7110.67,2826046.0,71.03
8,West Bank and Gaza,Middle East & North Africa,1998,7477.12,2931882.0,71.28
9,West Bank and Gaza,Middle East & North Africa,1999,7864.94,3040686.0,71.52
10,West Bank and Gaza,Middle East & North Africa,2000,7586.32,3152361.0,71.76
11,West Bank and Gaza,Middle East & North Africa,2001,5852.63,3268832.0,72.01
12,West Bank and Gaza,Middle East & North Africa,2002,4515.49,3389578.0,72.25
13,West Bank and Gaza,Middle East & North Africa,2003,3793.97,3512062.0,72.48
14,West Bank and Gaza,Middle East & North Africa,2004,3664.45,3636195.0,72.7
15,West Bank and Gaza,Middle East & North Africa,2005,3542.0,3761904.0,72.92
16,West Bank and Gaza,Middle East & North Africa,2006,3263.47,3889249.0,73.13
17,West Bank and Gaza,Middle East & North Africa,2007,3121.4,4018332.0,73.33
18,West Bank and Gaza,Middle East & North Africa,2008,3084.56,4149173.0,73.54
0,"Yemen, Rep.",Middle East & North Africa,1990,1923.3,12416080.0,54.37
1,"Yemen, Rep.",Middle East & North Africa,1991,1859.24,12882420.0,54.89
2,"Yemen, Rep.",Middle East & North Africa,1992,1879.5,13367997.0,55.4
3,"Yemen, Rep.",Middle East & North Africa,1993,1861.89,13885756.0,55.88
4,"Yemen, Rep.",Middle East & North Africa,1994,1834.92,14394750.0,56.37
5,"Yemen, Rep.",Middle East & North Africa,1995,1970.6,14859342.0,56.84
6,"Yemen, Rep.",Middle East & North Africa,1996,2022.93,15327307.0,57.32
7,"Yemen, Rep.",Middle East & North Africa,1997,2117.48,15826497.0,57.79
8,"Yemen, Rep.",Middle East & North Africa,1998,2149.8,16352459.0,58.25
9,"Yemen, Rep.",Middle East & North Africa,1999,2158.6,16904520.0,58.71
10,"Yemen, Rep.",Middle East & North Africa,2000,2217.07,17479206.0,59.17
11,"Yemen, Rep.",Middle East & North Africa,2001,2225.1,18078035.0,59.63
12,"Yemen, Rep.",Middle East & North Africa,2002,2234.82,18701257.0,60.09
13,"Yemen, Rep.",Middle East & North Africa,2003,2239.83,19349881.0,60.56
14,"Yemen, Rep.",Middle East & North Africa,2004,2250.9,20024867.0,61.03
15,"Yemen, Rep.",Middle East & North Africa,2005,2276.0,20727063.0,61.51
16,"Yemen, Rep.",Middle East & North Africa,2006,2277.84,21456188.0,61.98
17,"Yemen, Rep.",Middle East & North Africa,2007,2283.39,22211743.0,62.46
18,"Yemen, Rep.",Middle East & North Africa,2008,2295.8,22993911.0,62.93
0,Argentina,America,1990,7846.61,33022202.0,71.56
1,Argentina,America,1991,8575.87,33491595.0,71.78
2,Argentina,America,1992,9308.42,33958947.0,72.01
3,Argentina,America,1993,9742.08,34411978.0,72.23
4,Argentina,America,1994,10206.9,34864440.0,72.46
5,Argentina,America,1995,9807.79,35311049.0,72.68
6,Argentina,America,1996,10245.38,35753590.0,72.9
7,Argentina,America,1997,10967.28,36203463.0,73.12
8,Argentina,America,1998,11272.75,36643768.0,73.34
9,Argentina,America,1999,10771.08,37073828.0,73.55
10,Argentina,America,2000,10571.36,37497728.0,73.77
11,Argentina,America,2001,9992.71,37916560.0,73.97
12,Argentina,America,2002,8797.64,38331121.0,74.18
13,Argentina,America,2003,9481.37,38740807.0,74.38
14,Argentina,America,2004,10232.1,39144753.0,74.58
15,Argentina,America,2005,11063.0,39537943.0,74.77
16,Argentina,America,2006,11883.08,39921833.0,74.96
17,Argentina,America,2007,12784.8,40301927.0,75.15
18,Argentina,America,2008,13515.18,40677348.0,75.33
0,Aruba,America,1990,24316.97,66653.0,73.47
1,Aruba,America,1991,25167.86,66919.0,73.5
2,Aruba,America,1992,25120.55,67174.0,73.53
3,Aruba,America,1993,25277.57,67414.0,73.54
4,Aruba,America,1994,25830.48,67636.0,73.55
5,Aruba,America,1995,25359.88,67836.0,73.56
6,Aruba,America,1996,24966.43,68057.0,73.56
7,Aruba,America,1997,26483.67,68341.0,73.57
8,Aruba,America,1998,27963.77,68683.0,73.59
9,Aruba,America,1999,27962.89,69083.0,73.63
10,Aruba,America,2000,28711.44,69539.0,73.68
11,Aruba,America,2001,27884.99,70007.0,73.76
12,Aruba,America,2002,26467.87,70441.0,73.86
13,Aruba,America,2003,25782.77,70844.0,73.98
14,Aruba,America,2004,26972.7,71218.0,74.12
15,Aruba,America,2005,26762.65,71566.0,74.28
16,Aruba,America,2006,26482.97,71891.0,74.44
17,Aruba,America,2007,26073.67,72194.0,74.61
18,Aruba,America,2008,25351.09,72480.0,74.77
0,Barbados,America,1990,13954.78,262624.0,74.66
1,Barbados,America,1991,13293.9,263693.0,74.79
2,Barbados,America,1992,12263.45,264925.0,74.88
3,Barbados,America,1993,12299.76,265977.0,74.94
4,Barbados,America,1994,12736.75,266906.0,74.98
5,Barbados,America,1995,13009.36,267907.0,75.01
6,Barbados,America,1996,13356.08,268944.0,75.04
7,Barbados,America,1997,13901.91,270096.0,75.09
8,Barbados,America,1998,14702.32,271232.0,75.16
9,Barbados,America,1999,14710.96,272364.0,75.27
10,Barbados,America,2000,14982.12,273483.0,75.41
11,Barbados,America,2001,14533.64,274584.0,75.59
12,Barbados,America,2002,14544.49,275673.0,75.8
13,Barbados,America,2003,14779.73,276761.0,76.03
14,Barbados,America,2004,15268.13,277816.0,76.28
15,Barbados,America,2005,15837.0,278870.0,76.53
16,Barbados,America,2006,16294.8,279912.0,76.79
17,Barbados,America,2007,16803.95,280946.0,77.04
18,Barbados,America,2008,16783.85,281968.0,77.28
0,Belize,America,1990,4871.11,190847.0,72.19
1,Belize,America,1991,5298.35,195733.0,72.27
2,Belize,America,1992,5780.69,200798.0,72.39
3,Belize,America,1993,5958.65,206055.0,72.54
4,Belize,America,1994,5806.45,211500.0,72.72
5,Belize,America,1995,5677.1,217120.0,72.94
6,Belize,America,1996,5632.53,222908.0,73.18
7,Belize,America,1997,5631.5,228884.0,73.42
8,Belize,America,1998,5632.34,235030.0,73.66
9,Belize,America,1999,5991.97,241369.0,73.89
10,Belize,America,2000,6545.45,247887.0,74.11
11,Belize,America,2001,6669.07,254497.0,74.34
12,Belize,America,2002,6799.54,261138.0,74.59
13,Belize,America,2003,7203.58,267787.0,74.85
14,Belize,America,2004,7300.54,274435.0,75.14
15,Belize,America,2005,7290.0,281084.0,75.44
16,Belize,America,2006,7392.78,287730.0,75.74
17,Belize,America,2007,7250.58,294385.0,76.04
18,Belize,America,2008,7297.77,301022.0,76.33
0,Bolivia,America,1990,2897.28,6573900.0,58.78
1,Bolivia,America,1991,2982.23,6731484.0,59.31
2,Bolivia,America,1992,2961.7,6893451.0,59.8
3,Bolivia,America,1993,3015.14,7055495.0,60.25
4,Bolivia,America,1994,3089.45,7216538.0,60.68
5,Bolivia,America,1995,3164.52,7376582.0,61.09
6,Bolivia,America,1996,3234.03,7535615.0,61.48
7,Bolivia,America,1997,3326.14,7693188.0,61.86
8,Bolivia,America,1998,3429.73,7848703.0,62.22
9,Bolivia,America,1999,3377.57,8001930.0,62.59
10,Bolivia,America,2000,3394.71,8152620.0,62.95
11,Bolivia,America,2001,3390.16,8300463.0,63.31
12,Bolivia,America,2002,3413.26,8445134.0,63.67
13,Bolivia,America,2003,3450.76,8586443.0,64.01
14,Bolivia,America,2004,3528.67,8724156.0,64.35
15,Bolivia,America,2005,3618.0,8857870.0,64.69
16,Bolivia,America,2006,3712.77,8989046.0,65.02
17,Bolivia,America,2007,3803.13,9119152.0,65.35
18,Bolivia,America,2008,3956.4,9247816.0,65.68
0,Brazil,America,1990,7136.93,151083809.0,66.26
1,Brazil,America,1991,7097.83,153511587.0,66.65
2,Brazil,America,1992,6950.28,155975974.0,67.06
3,Brazil,America,1993,7188.19,158471338.0,67.47
4,Brazil,America,1994,7503.67,160994257.0,67.88
5,Brazil,America,1995,7713.35,163542501.0,68.3
6,Brazil,America,1996,7810.2,166073876.0,68.7
7,Brazil,America,1997,7957.98,168546719.0,69.1
8,Brazil,America,1998,7860.55,170956177.0,69.48
9,Brazil,America,1999,7818.96,173293681.0,69.85
10,Brazil,America,2000,8056.06,175552771.0,70.19
11,Brazil,America,2001,8022.52,177752913.0,70.51
12,Brazil,America,2002,8131.21,179914212.0,70.82
13,Brazil,America,2003,8110.41,182032604.0,71.11
14,Brazil,America,2004,8461.5,184101109.0,71.4
15,Brazil,America,2005,8596.0,186112794.0,71.67
16,Brazil,America,2006,8869.55,188078227.0,71.93
17,Brazil,America,2007,9305.66,190010647.0,72.19
18,Brazil,America,2008,9682.0,191908598.0,72.44
0,Canada,America,1990,27387.27,27790600.0,77.51
1,Canada,America,1991,26491.6,28117600.0,77.69
2,Canada,America,1992,26342.88,28523502.0,77.95
3,Canada,America,1993,26590.4,28920644.0,77.83
4,Canada,America,1994,27543.91,29262472.0,78.01
5,Canada,America,1995,27969.67,29619002.0,78.13
6,Canada,America,1996,28074.84,29983162.0,78.4
7,Canada,America,1997,28954.93,30305843.0,78.61
8,Canada,America,1998,29837.46,30628924.0,78.83
9,Canada,America,1999,31154.86,30957019.0,79.05
10,Canada,America,2000,32448.61,31278097.0,79.41
11,Canada,America,2001,32570.57,31592805.0,79.65
12,Canada,America,2002,33328.97,31902268.0,79.77
13,Canada,America,2003,33635.25,32207113.0,79.95
14,Canada,America,2004,34346.97,32507874.0,80.25
15,Canada,America,2005,35078.0,32805041.0,80.36
16,Canada,America,2006,35714.67,33098932.0,80.78
17,Canada,America,2007,36225.06,33390141.0,80.59
18,Canada,America,2008,35950.08,33679263.0,80.74
0,Chile,America,1990,6478.75,13127760.0,73.56
1,Chile,America,1991,6877.27,13352503.0,73.87
2,Chile,America,1992,7596.13,13572994.0,74.56
3,Chile,America,1993,8000.88,13788271.0,74.64
4,Chile,America,1994,8501.17,14000060.0,75.12
5,Chile,America,1995,9082.42,14205449.0,75.04
6,Chile,America,1996,9620.05,14404243.0,75.36
7,Chile,America,1997,10118.05,14599929.0,75.93
8,Chile,America,1998,10310.03,14790995.0,76.05
9,Chile,America,1999,10105.61,14975383.0,76.25
10,Chile,America,2000,10435.17,15153450.0,77.01
11,Chile,America,2001,10665.2,15327316.0,76.86
12,Chile,America,2002,10778.78,15497046.0,77.42
13,Chile,America,2003,11082.55,15662645.0,77.48
14,Chile,America,2004,11649.71,15823957.0,77.53
15,Chile,America,2005,12262.0,15980912.0,77.93
16,Chile,America,2006,12677.5,16134219.0,78.34
17,Chile,America,2007,13124.6,16284741.0,78.45
18,Chile,America,2008,13474.41,16432536.0,78.56
0,Colombia,America,1990,5302.34,32858579.0,68.3
1,Colombia,America,1991,5321.6,33518610.0,68.45
2,Colombia,America,1992,5444.65,34202721.0,68.64
3,Colombia,America,1993,5645.09,34896573.0,68.86
4,Colombia,America,1994,5823.7,35588746.0,69.13
5,Colombia,America,1995,6013.41,36280883.0,69.43
6,Colombia,America,1996,6022.65,36971016.0,69.75
7,Colombia,America,1997,6117.36,37657830.0,70.07
8,Colombia,America,1998,6041.41,38339937.0,70.39
9,Colombia,America,1999,5680.88,39016113.0,70.7
10,Colombia,America,2000,5749.55,39685655.0,70.98
11,Colombia,America,2001,5738.0,40349388.0,71.25
12,Colombia,America,2002,5755.26,41008227.0,71.51
13,Colombia,America,2003,5885.52,41662073.0,71.76
14,Colombia,America,2004,6080.32,42310775.0,72.01
15,Colombia,America,2005,6306.0,42954279.0,72.25
16,Colombia,America,2006,6663.54,43593035.0,72.49
17,Colombia,America,2007,7081.42,44227550.0,72.72
18,Colombia,America,2008,7168.15,44858264.0,72.96
0,Costa Rica,America,1990,5899.67,3027175.0,75.5
1,Costa Rica,America,1991,5885.81,3101029.0,75.77
2,Costa Rica,America,1992,6160.42,3173216.0,76.05
3,Costa Rica,America,1993,6374.84,3244282.0,76.31
4,Costa Rica,America,1994,6508.09,3314588.0,76.56
5,Costa Rica,America,1995,6515.31,3383786.0,76.79
6,Costa Rica,America,1996,6444.68,3451722.0,77.0
7,Costa Rica,America,1997,6677.05,3518107.0,77.2
8,Costa Rica,America,1998,7106.62,3583162.0,77.39
9,Costa Rica,America,1999,7637.89,3647319.0,77.57
10,Costa Rica,America,2000,7672.85,3710558.0,77.74
11,Costa Rica,America,2001,7627.11,3773057.0,77.9
12,Costa Rica,America,2002,7723.45,3834934.0,78.06
13,Costa Rica,America,2003,8098.56,3896092.0,78.21
14,Costa Rica,America,2004,8301.9,3956507.0,78.35
15,Costa Rica,America,2005,8661.0,4016173.0,78.48
16,Costa Rica,America,2006,9231.72,4075261.0,78.61
17,Costa Rica,America,2007,9765.16,4133884.0,78.74
18,Costa Rica,America,2008,9840.79,4191948.0,78.86
0,Cuba,America,1990,7463.69,10544793.0,74.64
1,Cuba,America,1991,6537.35,10642491.0,74.69
2,Cuba,America,1992,5592.84,10723260.0,74.8
3,Cuba,America,1993,4669.61,10788020.0,74.95
4,Cuba,America,1994,4738.16,10844611.0,75.16
5,Cuba,America,1995,4875.77,10896802.0,75.41
6,Cuba,America,1996,5277.62,10943047.0,75.67
7,Cuba,America,1997,5431.99,10983007.0,75.94
8,Cuba,America,1998,5479.51,11029133.0,76.19
9,Cuba,America,1999,5823.76,11082746.0,76.42
10,Cuba,America,2000,6115.59,11134273.0,76.64
11,Cuba,America,2001,6270.0,11182298.0,76.86
12,Cuba,America,2002,6340.65,11226999.0,77.1
13,Cuba,America,2003,6500.13,11268976.0,77.36
14,Cuba,America,2004,6877.99,11308764.0,77.64
15,Cuba,America,2005,7407.24,11346670.0,77.93
16,Cuba,America,2006,8295.24,11382820.0,78.21
17,Cuba,America,2007,8894.89,11416987.0,78.46
18,Cuba,America,2008,9277.96,11449006.0,78.67
0,Ecuador,America,1990,6842.3,10318036.0,68.85
1,Ecuador,America,1991,7042.35,10526095.0,69.35
2,Ecuador,America,1992,7103.7,10748394.0,69.84
3,Ecuador,America,1993,7107.17,10979476.0,70.31
4,Ecuador,America,1994,7268.52,11208048.0,70.78
5,Ecuador,America,1995,7336.07,11438004.0,71.24
6,Ecuador,America,1996,7331.53,11673950.0,71.69
7,Ecuador,America,1997,7429.46,11911819.0,72.13
8,Ecuador,America,1998,7319.01,12139965.0,72.56
9,Ecuador,America,1999,6670.59,12347543.0,72.97
10,Ecuador,America,2000,5616.42,12505204.0,73.36
11,Ecuador,America,2001,5812.3,12701839.0,73.7
12,Ecuador,America,2002,5773.04,12921234.0,74.01
13,Ecuador,America,2003,5911.0,13074082.0,74.27
14,Ecuador,America,2004,6311.01,13212742.0,74.49
15,Ecuador,America,2005,6533.0,13363593.0,74.67
16,Ecuador,America,2006,6679.1,13547510.0,74.83
17,Ecuador,America,2007,6721.26,13755680.0,74.98
18,Ecuador,America,2008,7108.36,13927650.0,75.12
0,El Salvador,America,1990,4167.27,5099884.0,65.91
1,El Salvador,America,1991,4213.31,5185604.0,66.81
2,El Salvador,America,1992,4444.23,5274649.0,67.52
3,El Salvador,America,1993,4645.22,5369502.0,68.08
4,El Salvador,America,1994,4836.25,5466906.0,68.5
5,El Salvador,America,1995,5042.31,5568437.0,68.78
6,El Salvador,America,1996,5037.56,5674036.0,68.97
7,El Salvador,America,1997,5154.83,5783439.0,69.11
8,El Salvador,America,1998,5248.87,5895283.0,69.23
9,El Salvador,America,1999,5325.56,6008356.0,69.36
10,El Salvador,America,2000,5341.27,6122515.0,69.53
11,El Salvador,America,2001,5332.23,6237662.0,69.74
12,El Salvador,America,2002,5351.57,6353681.0,69.97
13,El Salvador,America,2003,5350.2,6470379.0,70.21
14,El Salvador,America,2004,5349.69,6587541.0,70.47
15,El Salvador,America,2005,5403.0,6704932.0,70.74
16,El Salvador,America,2006,5592.24,6822378.0,71.0
17,El Salvador,America,2007,5794.23,6939688.0,71.26
18,El Salvador,America,2008,5894.67,7057131.0,71.5
0,French Guiana,America,1990,7210.63,115930.0,72.01
11,French Guiana,America,2001,8495.63,177562.0,74.92
12,French Guiana,America,2002,8869.85,182333.0,75.08
13,French Guiana,America,2003,8344.72,186917.0,75.24
14,French Guiana,America,2004,7910.72,191309.0,75.39
15,French Guiana,America,2005,8202.74,195506.0,75.54
0,Grenada,America,1990,5839.92,92360.0,69.04
1,Grenada,America,1991,6057.94,91837.0,69.7
2,Grenada,America,1992,6098.92,91487.0,70.31
3,Grenada,America,1993,5978.42,90904.0,70.87
4,Grenada,America,1994,6130.94,90591.0,71.37
5,Grenada,America,1995,6279.52,90603.0,71.8
6,Grenada,America,1996,6430.85,90371.0,72.18
7,Grenada,America,1997,6690.02,90005.0,72.53
8,Grenada,America,1998,7565.56,89700.0,72.87
9,Grenada,America,1999,8137.77,89470.0,73.2
10,Grenada,America,2000,8655.03,89312.0,73.53
11,Grenada,America,2001,8320.16,89227.0,73.86
12,Grenada,America,2002,8365.59,89211.0,74.15
13,Grenada,America,2003,8862.07,89258.0,74.43
14,Grenada,America,2004,8276.23,89357.0,74.67
15,Grenada,America,2005,9128.0,89502.0,74.89
